tract,EconLoss,NoDamage,Affected,Minor,Major,Destroyed,Fatalities_Night,Fatalities_Day,Injury_NightLevel1,Injury_NightLevel2,Injury_NightLevel3,Injury_DayLevel1,Injury_DayLevel2,Injury_DayLevel3,ShelterNeeds,DisplacedHouseholds,DebrisBW,DebrisCS,DebrisTotal,Population,Households
06013303105,23025637.8,675.0816445946693,301.1167929023504,61.055438954383135,3.365480451437179,0.3806876779344748,0.0018645298050614656,0.01263116966583766,0.811313298044297,0.05752083357583615,0.0011223995934415143,0.811313298044297,0.13254955993033946,0.006747663119313074,1.0478259325027466,1.5890175104141235,840.5163288116455,958.432137966156,1798.9485263824463,3356,1055
06013303106,37849509.2,1369.3500082790852,630.0298202708364,138.0166068021208,9.98296466364991,1.6206208083349338,0.012124643382776412,0.10960661136778072,1.907238963731288,0.1696388866766938,0.006728283122356515,1.907238963731288,0.5328910983516835,0.05728356720646843,2.986406087875366,4.556740760803223,1916.2139892578125,2196.8624591827393,4113.076210021973,7021,2167
06013303107,59518334.9,1434.6319889873266,668.5670161098242,138.18277471512556,12.514855544053717,2.1033463706698967,0.014685008848346115,0.5710670277588932,2.280327614134876,0.1849772018213116,0.007889065726516264,2.280327614134876,2.2635378563677477,0.2943317834514154,2.22831392288208,4.1008992195129395,3240.734577178955,3665.809392929077,6906.543731689453,6966,2130
06013303202,36707085.6,1618.9494528621435,760.1350789517164,114.84556839242578,4.520826601219596,0.5491482351426384,0.002563537422247464,0.011789784803113434,2.1050039667024976,0.12858532696554903,0.0017666514031589031,2.1050039667024976,0.18149461306165904,0.007837632238079095,0.765624463558197,1.5437206029891968,1490.317702293396,550.7809519767761,2041.0985946655273,9125,2711
06013303204,21051684.2,1070.4987766742706,510.6610365509987,111.61114106699824,14.103528703388292,1.1255663394986186,0.004812764757843979,0.0360028427967336,1.7242945456036978,0.14352803401743586,0.0030348577711265534,1.7242945456036978,0.21095958340447396,0.019112848822260275,2.416055917739868,4.124663352966309,1261.7141008377075,770.4749703407288,2032.189130783081,4860,1652
06013303206,26115342.2,849.6191150546074,454.7368773519993,69.13351613469422,2.3403753039892763,0.1700996898507583,0.0008132323496283789,0.006450279407317794,1.2439107102800335,0.06993188579508569,0.0005633988262161438,1.2439107102800335,0.07358812261372805,0.003853271681464321,0.18251048028469086,0.34176602959632874,1009.483814239502,373.65826964378357,1383.142113685608,4700,1383
06013303207,36298349.7,1129.5648980736732,599.3643234819174,98.81471307575703,3.875135893234983,0.38099009565485176,0.002095501219628204,0.016201999140321277,1.8977987941298124,0.1156848156824708,0.0013170929451007396,1.8977987941298124,0.1768435926642269,0.008855724903696682,0.8461196422576904,1.5818467140197754,1307.6543807983398,943.2676434516907,2250.9219646453857,6600,1896
06013303208,24737212.3,776.7743269503117,403.53392165899277,69.5926360860467,2.761198067571968,0.3379119260061998,0.002142461509720306,0.009499172540927248,1.5845407899469137,0.1034006817790214,0.0013498084899765672,1.5845407899469137,0.12097493204055354,0.005154990428309247,0.20366622507572174,0.46948641538619995,958.6243629455566,561.1892342567444,1519.8135375976562,3955,1495
06013303209,39875522.2,900.3836388885975,471.67515759170055,79.05222811549902,3.575006915431004,0.31394501536124153,0.002003584342674003,0.021649315900504007,1.1846652537060436,0.07224777754890965,0.0012171198104624636,1.1846652537060436,0.19429885025601834,0.012081753640813986,0.8247731924057007,1.666318655014038,1574.213147163391,1270.1557874679565,2844.3689346313477,5403,1495
06013303210,19560417.5,747.3882644176483,348.1348662227392,56.11490157060325,2.1413992723682895,0.22054167011810932,0.0016571611322433455,0.005084811971755698,1.2154758292126644,0.07627929015507107,0.0010644332323863637,1.2154758292126644,0.0733391534013208,0.0033276230897172354,0.9113371968269348,2.669534921646118,832.5397372245789,369.4813847541809,1202.0211219787598,3815,1985
06013303211,29498338.5,1026.2134019881487,523.0866349935532,90.28755468409508,5.648374917800538,0.7640841739339521,0.004000467647529149,0.0760655426147423,1.4947803788954843,0.10075049900842714,0.0022762480184610467,1.4947803788954843,0.34385668093455024,0.03948201447201427,0.2752605974674225,0.5334734916687012,1130.3973197937012,1441.4044618606567,2571.8016624450684,4958,1524
06013304001,31257296.7,852.4562194645405,367.3460114002228,51.99432523548603,1.9646648996858858,0.23879056464647874,0.0012199463872093474,0.034374986456896295,1.0248862009666482,0.0567373422345554,0.0007489734052796848,1.0248862009666482,0.2404992519004736,0.01814447987544554,0.14281070232391357,0.36198869347572327,1034.1922044754028,872.7182745933533,1906.9104194641113,5748,2126
