FacilityType,FacilityId,Anchor,FoundationType,eqBldgType,DesignLevel,SoilType,LqfSusCat,LndSusCat,WaterDepth,Distance,PGA,PGV,Sa03,Sa10,LqfSettlPGD,LqfSprPGD,LqfProb,LndPGD,LndProb,SufFltRuptPGD,SurfFltRuptProb,PDsNone,PDsSlight,PDsModerate,PDsExtensive,PDsComplete,PDsExceedSlight,PDsExceedModerate,PDsExceedExtensive,FunctDay1,FunctDay3,FunctDay7,FunctDay14,FunctDay30,FunctDay90,EconLoss,Name,City,State,geometry
HighwayBridge,CA006965,null,null,null,null,D,0,0,5.0,null,0.3249405324459076,14.086722373962402,0.800311267375946,0.42130327224731445,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.7221,0.1168,0.0683,0.0598,0.0327,0.2778,0.1609,0.0925,83.2,88.1,90.7,91.2,91.6,94.8,104547.796875,'PINE CREEK',null,null,POINT (-122.047528 37.970769)
HighwayBridge,CA006966,null,null,null,null,D,0,0,5.0,null,0.3249405324459076,14.086722373962402,0.800311267375946,0.42130327224731445,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8574,0.0394,0.0446,0.0426,0.0158,0.1425,0.1031,0.0584,90.1,92.4,94.1,94.4,94.7,97.0,31679.69921875,'PINE CREEK',null,null,POINT (-122.047178 37.970619)
HighwayBridge,CA006967,null,null,null,null,D,0,0,5.0,null,0.321115106344223,11.395089149475098,0.7213207483291626,0.3060084879398346,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9055,0.0,0.0448,0.0344,0.0151,0.0944,0.0944,0.0496,92.0,93.2,95.0,95.3,95.5,97.3,252567.4375,'LILAC DRIVE',null,null,POINT (-122.058678 37.890172)
HighwayBridge,CA006968,null,null,null,null,D,0,0,5.0,null,0.321115106344223,11.395089149475098,0.7213207483291626,0.3060084879398346,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9438,0.0,0.0269,0.0225,0.0067,0.0561,0.0561,0.0292,95.2,96.0,97.0,97.2,97.4,98.5,189794.46875,'SOUTH MAIN STREET',null,null,POINT (-122.055236 37.886006)
HighwayBridge,CA006969,null,null,null,null,D,0,0,5.0,null,0.2891490161418915,9.848416328430176,0.6430376172065735,0.2624647915363312,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9159,0.0641,0.0115,0.0066,0.0018,0.084,0.0199,0.0084,96.7,98.6,99.1,99.2,99.2,99.5,13524.470703125,'INTERSTATE ROUTE 680',null,null,POINT (-122.085436 38.007881)
HighwayBridge,CA006970,null,null,null,null,D,0,0,5.0,null,0.2891490161418915,9.848416328430176,0.6430376172065735,0.2624647915363312,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.98,0.0,0.0115,0.0066,0.0018,0.0199,0.0199,0.0084,98.3,98.6,99.1,99.2,99.2,99.5,31125.787109375,'ARTHUR ROAD',null,null,POINT (-122.088114 38.010864)
HighwayBridge,CA006971,null,null,null,null,D,0,0,5.0,null,0.2891490161418915,9.848416328430176,0.6430376172065735,0.2624647915363312,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8586,0.1097,0.0231,0.0075,0.0009,0.1413,0.0316,0.0084,94.7,98.1,99.0,99.1,99.2,99.6,616607.0625,'UPRR MARINA VISTA MOCOCO',null,null,POINT (-122.109953 38.024678)
HighwayBridge,CA006972,null,null,null,null,D,0,0,5.0,null,0.2891490161418915,9.848416328430176,0.6430376172065735,0.2624647915363312,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.98,0.0,0.0115,0.0066,0.0018,0.0199,0.0199,0.0084,98.3,98.6,99.1,99.2,99.2,99.5,21115.626953125,'MARSH WETLANDS',null,null,POINT (-122.112472 38.024306)
HighwayBridge,CA006973,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9173,0.0,0.0401,0.0299,0.0125,0.0826,0.0826,0.0425,93.0,94.1,95.7,95.9,96.2,97.7,150464.953125,'BLUM ROAD',null,null,POINT (-122.074044 37.99825)
HighwayBridge,CA006974,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9173,0.0,0.0401,0.0299,0.0125,0.0826,0.0826,0.0425,93.0,94.1,95.7,95.9,96.2,97.7,47469.48828125,'BLUM ROAD',null,null,POINT (-122.074042 37.997708)
HighwayBridge,CA006975,null,null,null,null,D,0,0,5.0,null,0.28633642196655273,12.898520469665527,0.7165697813034058,0.3699047267436981,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9007,0.0505,0.0237,0.0194,0.0055,0.0992,0.0487,0.0249,94.6,96.5,97.4,97.6,97.7,98.7,2871.857421875,'WILDCAT CREEK',null,null,POINT (-122.327114 37.951239)
HighwayBridge,CA006976,null,null,null,null,D,0,0,5.0,null,0.3249405324459076,14.086722373962402,0.800311267375946,0.42130327224731445,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8947,0.0,0.0489,0.0385,0.0177,0.1052,0.1052,0.0562,91.0,92.4,94.3,94.6,94.9,97.0,162110.09375,'WILLOW PASS ROAD',null,null,POINT (-122.055172 37.966597)
HighwayBridge,CA006977,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8414,0.1084,0.0261,0.0176,0.0063,0.1585,0.0501,0.0239,93.0,96.5,97.5,97.7,97.8,98.7,38095.74609375,'INTERSTATE 680',null,null,POINT (-122.070272 37.994469)
HighwayBridge,CA006978,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8414,0.1084,0.0261,0.0176,0.0063,0.1585,0.0501,0.0239,93.0,96.5,97.5,97.7,97.8,98.7,38095.74609375,'INTERSTATE 680',null,null,POINT (-122.070072 37.994308)
HighwayBridge,CA006979,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8789,0.0,0.0547,0.0446,0.0216,0.121,0.121,0.0662,89.6,91.2,93.3,93.7,94.0,96.4,369549.03125,'GRAYSON CREEK',null,null,POINT (-122.067394 37.991022)
HighwayBridge,CA006980,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8789,0.0,0.0547,0.0446,0.0216,0.121,0.121,0.0662,89.6,91.2,93.3,93.7,94.0,96.4,67559.5546875,'GRAYSON CREEK',null,null,POINT (-122.067792 37.990239)
HighwayBridge,CA006981,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9531,0.0,0.0246,0.0164,0.0057,0.0468,0.0468,0.0221,96.0,96.8,97.7,97.9,98.0,98.8,50286.06640625,'CENTER AVE',null,null,POINT (-122.065947 37.983383)
HighwayBridge,CA006982,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8414,0.1098,0.0255,0.0171,0.006,0.1585,0.0486,0.0231,93.1,96.6,97.6,97.8,97.9,98.8,28213.91796875,'PACHECO BLVD',null,null,POINT (-122.074181 37.993142)
HighwayBridge,CA006983,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8414,0.1098,0.0255,0.0171,0.006,0.1585,0.0486,0.0231,93.1,96.6,97.6,97.8,97.9,98.8,28213.91796875,'PACHECO BLVD',null,null,POINT (-122.074133 37.992922)
HighwayBridge,CA006984,null,null,null,null,D,0,0,5.0,null,0.22777557373046875,8.881070137023926,0.5582232475280762,0.24961048364639282,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9767,0.0,0.0132,0.0077,0.0022,0.0232,0.0232,0.01,98.0,98.4,98.9,99.0,99.1,99.5,42825.84375,'STATE ROUTE 4',null,null,POINT (-121.785564 37.996547)
HighwayBridge,CA006985,null,null,null,null,D,0,0,5.0,null,0.22777557373046875,8.881070137023926,0.5582232475280762,0.24961048364639282,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9767,0.0,0.0132,0.0077,0.0022,0.0232,0.0232,0.01,98.0,98.4,98.9,99.0,99.1,99.5,42405.8984375,'STATE ROUTE 4',null,null,POINT (-121.78575 37.996544)
HighwayBridge,CA006986,null,null,null,null,D,0,0,5.0,null,0.2773539423942566,10.04581356048584,0.6278798580169678,0.26528066396713257,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.967,0.0188,0.0078,0.0051,0.001,0.0329,0.014,0.0062,98.3,99.0,99.3,99.3,99.4,99.6,884.5136108398438,'PINOLE CREEK',null,null,POINT (-122.287189 37.996219)
HighwayBridge,CA006987,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9518,0.0,0.0252,0.0169,0.0059,0.0481,0.0481,0.0228,95.9,96.7,97.6,97.8,97.9,98.8,57744.1796875,'CONCORD AVENUE',null,null,POINT (-122.043269 37.978778)
HighwayBridge,CA006988,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9526,0.0,0.0248,0.0166,0.0058,0.0473,0.0473,0.0224,96.0,96.7,97.7,97.8,97.9,98.8,30808.3359375,'CONCORD AVENUE',null,null,POINT (-122.043694 37.978836)
HighwayBridge,CA006989,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9526,0.0,0.0248,0.0166,0.0058,0.0473,0.0473,0.0224,96.0,96.7,97.7,97.8,97.9,98.8,24441.279296875,'CONCORD AVENUE',null,null,POINT (-122.043078 37.978697)
HighwayBridge,CA006990,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.91,0.0,0.043,0.0327,0.0141,0.0899,0.0899,0.0468,92.3,93.6,95.2,95.5,95.8,97.5,282554.625,'RV STORAGE',null,null,POINT (-122.042336 37.980414)
HighwayBridge,CA006991,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9305,0.0335,0.0182,0.014,0.0036,0.0694,0.0359,0.0176,96.1,97.5,98.2,98.3,98.4,99.1,30249.697265625,'RV STORAGE',null,null,POINT (-122.042458 37.981219)
HighwayBridge,CA006992,null,null,null,null,D,0,0,5.0,null,0.30598485469818115,10.546538352966309,0.6689594388008118,0.2805054187774658,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.5445,0.2644,0.0716,0.0874,0.0318,0.4554,0.1909,0.1193,76.6,85.4,88.2,88.7,89.4,93.9,375195.78125,'STATE ROUTE 24',null,null,POINT (-122.198556 37.867797)
HighwayBridge,CA006993,null,null,null,null,D,0,0,5.0,null,0.28632470965385437,10.346205711364746,0.6519268751144409,0.2789539396762848,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8991,0.0754,0.0143,0.0085,0.0025,0.1008,0.0254,0.0111,95.9,98.3,98.8,98.9,99.0,99.4,18962.931640625,'STATE ROUTE 4',null,null,POINT (-122.269717 38.014858)
HighwayBridge,CA006994,null,null,null,null,D,0,0,5.0,null,0.28632470965385437,10.346205711364746,0.6519268751144409,0.2789539396762848,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8991,0.0754,0.0143,0.0085,0.0025,0.1008,0.0254,0.0111,95.9,98.3,98.8,98.9,99.0,99.4,18962.931640625,'STATE ROUTE 4',null,null,POINT (-122.270217 38.015089)
HighwayBridge,CA006995,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9483,0.0,0.0268,0.0182,0.0065,0.0516,0.0516,0.0247,95.6,96.4,97.4,97.6,97.7,98.7,77006.8515625,'CONCORD AVE',null,null,POINT (-122.063775 37.9761)
HighwayBridge,CA006996,null,null,null,null,D,0,0,5.0,null,0.3199337422847748,11.038826942443848,0.6998469233512878,0.29034751653671265,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.967,0.0,0.018,0.0113,0.0035,0.0329,0.0329,0.0148,97.2,97.7,98.4,98.5,98.6,99.2,54199.4921875,'LIVORNA ROAD',null,null,POINT (-122.034964 37.863231)
HighwayBridge,CA006997,null,null,null,null,D,0,0,5.0,null,0.310818612575531,10.68083381652832,0.6826629042625427,0.28262096643447876,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9724,0.0,0.0154,0.0093,0.0028,0.0275,0.0275,0.0121,97.7,98.1,98.7,98.8,98.9,99.4,34324.60546875,'LA GONDA WAY',null,null,POINT (-122.016022 37.839306)
HighwayBridge,CA006998,null,null,null,null,D,0,0,5.0,null,0.28632470965385437,10.346205711364746,0.6519268751144409,0.2789539396762848,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9604,0.0228,0.0091,0.0062,0.0012,0.0395,0.0166,0.0075,98.0,98.8,99.2,99.2,99.3,99.6,907.4824829101562,'RODEO CREEK',null,null,POINT (-122.260908 38.022097)
HighwayBridge,CA006999,null,null,null,null,D,0,0,5.0,null,0.28632470965385437,10.346205711364746,0.6519268751144409,0.2789539396762848,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9604,0.022,0.0095,0.0065,0.0013,0.0395,0.0174,0.0079,97.9,98.8,99.1,99.2,99.2,99.6,947.3838500976562,'RODEO CREEK',null,null,POINT (-122.261733 38.023)
HighwayBridge,CA007000,null,null,null,null,D,0,0,5.0,null,0.3204180598258972,12.237601280212402,0.7436526417732239,0.3358174264431,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9467,0.0,0.0275,0.0188,0.0068,0.0532,0.0532,0.0256,95.5,96.3,97.4,97.5,97.7,98.6,100056.75,'INTERSTATE 680',null,null,POINT (-121.993297 37.811244)
HighwayBridge,CA007001,null,null,null,null,D,0,0,5.0,null,0.3204180598258972,12.237601280212402,0.7436526417732239,0.3358174264431,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8673,0.0,0.0589,0.049,0.0246,0.1326,0.1326,0.0737,88.6,90.3,92.6,93.0,93.4,96.0,573149.75,'LAUREL DRIVE',null,null,POINT (-121.993072 37.814725)
HighwayBridge,CA007002,null,null,null,null,D,0,0,5.0,null,0.3204180598258972,12.237601280212402,0.7436526417732239,0.3358174264431,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9498,0.0,0.0261,0.0176,0.0063,0.0501,0.0501,0.0239,95.8,96.5,97.5,97.7,97.8,98.7,97956.3125,'SAN RAMON CREEK',null,null,POINT (-121.992989 37.820906)
HighwayBridge,CA007003,null,null,null,null,D,0,0,5.0,null,0.3204180598258972,12.237601280212402,0.7436526417732239,0.3358174264431,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9498,0.0,0.0261,0.0176,0.0063,0.0501,0.0501,0.0239,95.8,96.5,97.5,97.7,97.8,98.7,23968.97265625,'SAN RAMON CREEK',null,null,POINT (-121.993497 37.820975)
HighwayBridge,CA007004,null,null,null,null,D,0,0,5.0,null,0.3204180598258972,12.237601280212402,0.7436526417732239,0.3358174264431,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9498,0.0,0.0261,0.0176,0.0063,0.0501,0.0501,0.0239,95.8,96.5,97.5,97.7,97.8,98.7,38122.1953125,'SAN RAMON CREEK',null,null,POINT (-121.992953 37.819842)
HighwayBridge,CA007005,null,null,null,null,D,0,0,5.0,null,0.3204180598258972,12.237601280212402,0.7436526417732239,0.3358174264431,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9463,0.0,0.0277,0.0189,0.0069,0.0536,0.0536,0.0259,95.5,96.3,97.3,97.5,97.6,98.6,80347.8203125,'DIABLO ROAD',null,null,POINT (-121.993342 37.822817)
HighwayBridge,CA007006,null,null,null,null,D,0,0,5.0,null,0.310818612575531,10.68083381652832,0.6826629042625427,0.28262096643447876,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9718,0.0,0.0157,0.0095,0.0028,0.0281,0.0281,0.0124,97.6,98.1,98.7,98.8,98.8,99.3,40899.765625,'EL CERRO BOULEVARD',null,null,POINT (-122.0005 37.82965)
HighwayBridge,CA007007,null,null,null,null,D,0,0,5.0,null,0.310818612575531,10.68083381652832,0.6826629042625427,0.28262096643447876,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9718,0.0,0.0157,0.0095,0.0028,0.0281,0.0281,0.0124,97.6,98.1,98.7,98.8,98.8,99.3,33346.56640625,'EL PINTADO ROAD',null,null,POINT (-122.008783 37.834939)
HighwayBridge,CA007008,null,null,null,null,D,0,0,5.0,null,0.3199337422847748,11.038826942443848,0.6998469233512878,0.29034751653671265,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9673,0.0,0.0179,0.0111,0.0035,0.0326,0.0326,0.0146,97.2,97.8,98.5,98.6,98.6,99.2,55863.72265625,'STONE VALLEY ROAD',null,null,POINT (-122.028508 37.851369)
HighwayBridge,CA007009,null,null,null,null,D,0,0,5.0,null,0.2561769485473633,8.608607292175293,0.5629810690879822,0.21416859328746796,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9826,0.0122,0.003,0.0017,0.0002,0.0173,0.0051,0.002,99.2,99.6,99.7,99.7,99.8,99.8,6835.92041015625,'BAILEY ROAD',null,null,POINT (-121.942289 38.019)
HighwayBridge,CA007010,null,null,null,null,D,0,0,5.0,null,0.2561769485473633,8.608607292175293,0.5629810690879822,0.21416859328746796,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9826,0.0122,0.003,0.0017,0.0002,0.0173,0.0051,0.002,99.2,99.6,99.7,99.7,99.8,99.8,6835.92041015625,'BAILEY ROAD',null,null,POINT (-121.942286 38.018622)
HighwayBridge,CA007011,null,null,null,null,D,0,0,5.0,null,0.31597408652305603,12.950291633605957,0.7598022222518921,0.3702615201473236,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9303,0.0,0.0347,0.025,0.0099,0.0696,0.0696,0.0349,94.1,95.1,96.4,96.7,96.8,98.1,100293.1875,'INTERSTATE 680',null,null,POINT (-121.972625 37.771247)
HighwayBridge,CA007012,null,null,null,null,D,0,0,5.0,null,0.3204180598258972,12.237601280212402,0.7436526417732239,0.3358174264431,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8332,0.1161,0.0263,0.0178,0.0063,0.1667,0.0505,0.0241,92.8,96.5,97.5,97.7,97.8,98.7,136200.265625,'INTERSTATE 680',null,null,POINT (-121.975633 37.776797)
HighwayBridge,CA007013,null,null,null,null,D,0,0,5.0,null,0.305047869682312,12.021832466125488,0.7280945777893066,0.32921820878982544,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.91,0.0,0.043,0.0327,0.0141,0.0899,0.0899,0.0468,92.3,93.6,95.2,95.5,95.8,97.5,185437.25,'SOLANO WAY',null,null,POINT (-122.040333 37.988064)
HighwayBridge,CA007015,null,null,null,null,D,0,0,5.0,null,0.2891490161418915,9.848416328430176,0.6430376172065735,0.2624647915363312,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9793,0.0,0.0118,0.0068,0.0019,0.0206,0.0206,0.0087,98.3,98.6,99.0,99.1,99.2,99.5,50590.74609375,'STATE ROUTE 4',null,null,POINT (-122.120528 37.9952)
HighwayBridge,CA007016,null,null,null,null,D,0,0,5.0,null,0.29472509026527405,10.590834617614746,0.6696973443031311,0.28908199071884155,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8882,0.0785,0.0182,0.0113,0.0036,0.1117,0.0332,0.015,95.2,97.7,98.4,98.5,98.6,99.2,18153.71484375,'STATE ROUTE 4',null,null,POINT (-122.19045 38.015775)
HighwayBridge,CA007017,null,null,null,null,D,0,0,5.0,null,0.2965981960296631,10.486924171447754,0.6718616485595703,0.28059494495391846,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9736,0.0,0.0147,0.0088,0.0026,0.0263,0.0263,0.0115,97.8,98.2,98.8,98.9,98.9,99.4,14479.3603515625,'ALHAMBRA AVE',null,null,POINT (-122.130294 37.990622)
HighwayBridge,CA007018,null,null,null,null,D,0,0,5.0,null,0.2965981960296631,10.486924171447754,0.6718616485595703,0.28059494495391846,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8973,0.0763,0.0147,0.0088,0.0026,0.1026,0.0263,0.0115,95.8,98.2,98.8,98.9,98.9,99.4,14134.3447265625,'ALHAMBRA AVE',null,null,POINT (-122.130211 37.990467)
HighwayBridge,CA007019,null,null,null,null,D,0,0,5.0,null,0.29472509026527405,10.590834617614746,0.6696973443031311,0.28908199071884155,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8882,0.0806,0.0172,0.0106,0.0033,0.1117,0.0311,0.0139,95.3,97.9,98.5,98.6,98.7,99.3,14118.978515625,'MCEWEN ROAD',null,null,POINT (-122.177878 38.015144)
HighwayBridge,CA007020,null,null,null,null,D,0,0,5.0,null,0.29472509026527405,10.590834617614746,0.6696973443031311,0.28908199071884155,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8882,0.0806,0.0172,0.0106,0.0033,0.1117,0.0311,0.0139,95.3,97.9,98.5,98.6,98.7,99.3,14605.83984375,'MCEWEN ROAD',null,null,POINT (-122.177944 38.014936)
HighwayBridge,CA007021,null,null,null,null,D,0,0,5.0,null,0.2965981960296631,10.486924171447754,0.6718616485595703,0.28059494495391846,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9736,0.0,0.0147,0.0088,0.0026,0.0263,0.0263,0.0115,97.8,98.2,98.8,98.9,98.9,99.4,18626.666015625,'ALHAMBRA WAY',null,null,POINT (-122.126764 37.991428)
HighwayBridge,CA007022,null,null,null,null,D,0,0,5.0,null,0.2965981960296631,10.486924171447754,0.6718616485595703,0.28059494495391846,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9736,0.0,0.0147,0.0088,0.0026,0.0263,0.0263,0.0115,97.8,98.2,98.8,98.9,98.9,99.4,16387.39453125,'ALHAMBRA WAY',null,null,POINT (-122.126639 37.991208)
HighwayBridge,CA007023,null,null,null,null,D,0,0,5.0,null,0.2891490161418915,9.848416328430176,0.6430376172065735,0.2624647915363312,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9756,0.0,0.0137,0.0081,0.0023,0.0243,0.0243,0.0105,97.9,98.3,98.9,98.9,99.0,99.4,37057.859375,'STATE ROUTE 4',null,null,POINT (-122.086633 37.991522)
HighwayBridge,CA007024,null,null,null,null,D,0,0,5.0,null,0.2891490161418915,9.848416328430176,0.6430376172065735,0.2624647915363312,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9683,0.0162,0.0085,0.0057,0.0011,0.0316,0.0153,0.0068,98.3,98.9,99.2,99.3,99.3,99.6,21250.748046875,'MORELLO AVE',null,null,POINT (-122.101008 37.992036)
HighwayBridge,CA007025,null,null,null,null,D,0,0,5.0,null,0.2891490161418915,9.848416328430176,0.6430376172065735,0.2624647915363312,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9683,0.0162,0.0085,0.0057,0.0011,0.0316,0.0153,0.0068,98.3,98.9,99.2,99.3,99.3,99.6,17386.9765625,'MORELLO AVE',null,null,POINT (-122.101036 37.991753)
HighwayBridge,CA007026,null,null,null,null,D,0,0,5.0,null,0.2891490161418915,9.848416328430176,0.6430376172065735,0.2624647915363312,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9683,0.016,0.0086,0.0057,0.0011,0.0316,0.0156,0.0069,98.2,98.9,99.2,99.3,99.3,99.6,839.7313232421875,'E MARTINEZ DRAIN',null,null,POINT (-122.08155 38.006747)
HighwayBridge,CA007027,null,null,null,null,D,0,0,5.0,null,0.2891490161418915,9.848416328430176,0.6430376172065735,0.2624647915363312,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9683,0.0187,0.0072,0.0047,0.0009,0.0316,0.0128,0.0056,98.4,99.1,99.4,99.4,99.4,99.7,670.3296508789062,'SOUTH MOCOCO DRAIN',null,null,POINT (-122.105217 38.023147)
HighwayBridge,CA007028,null,null,null,null,D,0,0,5.0,null,0.31597408652305603,12.950291633605957,0.7598022222518921,0.3702615201473236,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9305,0.0,0.0346,0.0249,0.0098,0.0694,0.0694,0.0348,94.1,95.1,96.4,96.7,96.8,98.2,87616.5703125,'PINE VALLEY ROAD',null,null,POINT (-121.950233 37.736964)
HighwayBridge,CA007029,null,null,null,null,D,0,0,5.0,null,0.31597408652305603,12.950291633605957,0.7598022222518921,0.3702615201473236,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9305,0.0,0.0346,0.0249,0.0098,0.0694,0.0694,0.0348,94.1,95.1,96.4,96.7,96.8,98.2,87822.2421875,'MONTEVIDEO DRIVE',null,null,POINT (-121.957036 37.747242)
HighwayBridge,CA007030,null,null,null,null,D,0,0,5.0,null,0.3204180598258972,12.237601280212402,0.7436526417732239,0.3358174264431,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.8332,0.1165,0.0261,0.0176,0.0063,0.1667,0.0501,0.0239,92.8,96.5,97.5,97.7,97.8,98.7,37292.6171875,'INTERSTATE 680',null,null,POINT (-121.983511 37.792356)
HighwayBridge,CA007031,null,null,null,null,D,0,0,5.0,null,0.31597408652305603,12.950291633605957,0.7598022222518921,0.3702615201473236,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9288,0.0,0.0353,0.0255,0.0101,0.0711,0.0711,0.0357,94.0,95.0,96.3,96.6,96.8,98.1,119747.9296875,'INTERSTATE 680',null,null,POINT (-121.965739 37.759803)
HighwayBridge,CA007032,null,null,null,null,D,0,0,5.0,null,0.2801668047904968,10.005664825439453,0.6286258697509766,0.27086547017097473,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9644,0.0156,0.0107,0.0074,0.0016,0.0355,0.0198,0.0091,97.9,98.6,99.0,99.1,99.1,99.5,9165.3515625,'BARTD',null,null,POINT (-122.324514 37.931072)
HighwayBridge,CA007033,null,null,null,null,D,0,0,5.0,null,0.32553109526634216,12.258646011352539,0.7515487670898438,0.33662161231040955,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.9254,0.0389,0.018,0.0139,0.0035,0.0745,0.0355,0.0175,96.0,97.5,98.2,98.3,98.4,99.1,13749.97265625,'FIRST STREET',null,null,POINT (-122.116878 37.895006)
