FacilityType,FacilityId,Anchor,FoundationType,eqBldgType,DesignLevel,SoilType,LqfSusCat,LndSusCat,WaterDepth,Distance,PGA,PGV,Sa03,Sa10,LqfSettlPGD,LqfSprPGD,LqfProb,LndPGD,LndProb,SufFltRuptPGD,SurfFltRuptProb,PDsNone,PDsSlight,PDsModerate,PDsExtensive,PDsComplete,PDsExceedSlight,PDsExceedModerate,PDsExceedExtensive,FunctDay1,FunctDay3,FunctDay7,FunctDay14,FunctDay30,FunctDay90,EconLoss,Name,City,State,geometry
AirportFlty,CA000043,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.5186741352081299,20.313316345214844,1.2736611366271973,0.5701636075973511,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0093,0.3459,0.3105,0.2188,0.1154,0.9906,0.6447,0.3342,51.8,66.7,72.1,73.2,75.9,87.3,2380919.0,BYRON,CONCORD,CA,POINT (-121.625833 37.828444)
AirportFlty,CA000077,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7748083472251892,35.31185531616211,1.9298560619354248,1.0328832864761353,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0017,0.1707,0.2698,0.2916,0.266,0.9982,0.8275,0.5576,34.8,47.9,53.0,54.5,58.4,75.4,8337750.0,BUCHANAN FIELD,CONCORD,CA,POINT (-122.056902 37.989657)
AirportFlty,CA000078,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.5609395503997803,35.603309631347656,1.4739805459976196,1.2252141237258911,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0068,0.3076,0.3096,0.2372,0.1386,0.9931,0.6854,0.3758,48.2,63.1,68.6,69.7,72.7,85.3,2559688.0,Q AREA,CONCORD,CA,POINT (-122.007289 38.045142)
CommunicationFlty,CA000043,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.752072274684906,27.92319679260254,1.7639811038970947,0.7291656136512756,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0007,0.0161,0.197,0.48,0.3059,0.9992,0.9831,0.786,25.9,39.9,51.6,69.6,81.6,96.7,85750.484375,KFTL  CH  64,STOCKTON,CA,POINT (-121.90051 37.89298)
CommunicationFlty,CA000044,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.752072274684906,27.92319679260254,1.7639811038970947,0.7291656136512756,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0007,0.0161,0.197,0.48,0.3059,0.9992,0.9831,0.786,25.9,39.9,51.6,69.6,81.6,96.7,85750.484375,KTNC-TV  CH  42,CONCORD,CA,POINT (-121.89912 37.8927)
CommunicationFlty,CA000197,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7781980633735657,35.52925491333008,1.9471142292022705,1.0302927494049072,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0005,0.0135,0.184,0.4761,0.3255,0.9994,0.9858,0.8017,25.2,38.6,50.2,68.2,80.4,96.5,87162.828125,KCKC   1480,CONCORD,CA,POINT (-121.94635 37.96242)
CommunicationFlty,CA000394,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7087885737419128,28.83775520324707,1.5971506834030151,0.6852161288261414,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.001,0.0214,0.2203,0.4838,0.2733,0.9989,0.9775,0.7571,27.2,42.3,54.0,72.0,83.5,97.0,83249.5859375,KNEW   910,OAKLAND,CA,POINT (-122.3258 37.89492)
CommunicationFlty,CA000444,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.8580118417739868,35.096527099609375,2.0487470626831055,0.9729273319244385,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0003,0.0081,0.1488,0.4585,0.3841,0.9996,0.9915,0.8426,23.5,35.2,46.5,64.1,76.9,95.9,91050.453125,KSMC  CH 208,MORAGA,CA,POINT (-122.11108 37.8402)
CommunicationFlty,CA000562,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.5609395503997803,35.603309631347656,1.4739805459976196,1.2252141237258911,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0039,0.0581,0.3124,0.462,0.1635,0.996,0.9379,0.6255,33.5,52.7,63.8,80.5,90.1,98.2,72608.828125,KVHS  CH 213,CONCORD,CA,POINT (-122.00218 38.0302)
CommunicationFlty,CA000582,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7864630818367004,46.78706359863281,1.958044171333313,1.3109819889068604,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0005,0.0128,0.18,0.4747,0.3317,0.9994,0.9865,0.8064,25.0,38.2,49.8,67.8,80.0,96.4,87601.1953125,KECG  CH 201,EL CERRITO,CA,POINT (-122.29525 37.90826)
CommunicationFlty,CA000679,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.837620735168457,37.62312316894531,2.102858543395996,1.1015702486038208,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0003,0.0092,0.1572,0.4637,0.3693,0.9996,0.9903,0.8331,23.9,36.0,47.4,65.2,77.8,96.0,90110.578125,KFJO  CH 211,WALNUT CREEK,CA,POINT (-122.09496 37.89965)
CommunicationFlty,CA000930,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7040774822235107,27.564533233642578,1.6943836212158203,0.7860524654388428,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.001,0.022,0.223,0.484,0.2697,0.9989,0.9768,0.7538,27.3,42.6,54.3,72.2,83.7,97.1,82959.8984375,KSTN-FM  CH 297,STOCKTON,CA,POINT (-121.78134 37.82131)
ElectricPowerFlty,CA000016,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.6000664234161377,40.070621490478516,1.5195895433425903,1.3292993307113647,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0001,0.0056,0.2319,0.2375,0.5246,0.9998,0.9941,0.7622,10.6,15.9,26.8,34.4,45.5,89.3,15631992.0,MARTINEZ SULFURIC ACID REGENERATION PLT,MARTINEZ,CA,POINT (-122.116022 38.033075)
ElectricPowerFlty,CA000022,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.542044460773468,20.300628662109375,1.3045430183410645,0.5491734743118286,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0003,0.0098,0.2947,0.244,0.451,0.9996,0.9898,0.695,12.5,19.1,32.3,41.0,51.7,90.8,58110476.0,BUENA VISTA ENERGY LLC,BYRON,CA,POINT (-121.6672 37.805)
ElectricPowerFlty,CA000029,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7645758986473083,33.19930648803711,1.8811763525009155,0.9333800673484802,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0,0.0012,0.1141,0.1922,0.6922,0.9999,0.9986,0.8845,6.9,9.9,15.9,21.3,32.4,85.9,41107820.0,PHILLIPS 66 CARBON PLANT,RODEO,CA,POINT (-122.2344 38.018056)
ElectricPowerFlty,CA000141,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.6251155734062195,26.522377014160156,1.5736724138259888,0.792631983757019,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0001,0.0044,0.2085,0.2326,0.5541,0.9998,0.9953,0.7867,9.9,14.8,24.7,31.9,43.1,88.7,41242056.0,COLUMBIA 1,UNINCORPORATED,CA,POINT (-121.863859 38.0195)
ElectricPowerFlty,CA000235,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7653398513793945,31.779436111450195,1.8757151365280151,0.9021832346916199,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0,0.0012,0.1137,0.192,0.6929,0.9999,0.9986,0.8849,6.9,9.9,15.9,21.3,32.3,85.9,35037884.0,C&H SUGAR PLANT,CROCKETT,CA,POINT (-122.218889 38.057222)
ElectricPowerFlty,CA000250,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7110493183135986,38.343650817871094,1.7765729427337646,1.066614031791687,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0005,0.0159,0.2117,0.3551,0.4166,0.9994,0.9835,0.7717,12.9,18.1,28.7,37.1,50.9,91.5,188814848.0,RICHMOND COGEN,RICHMOND,CA,POINT (-122.390557 37.942586)
ElectricPowerFlty,CA000305,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0028,0.0536,0.3869,0.3484,0.2081,0.9971,0.9435,0.5566,20.6,29.2,46.4,57.4,69.4,95.7,653237952.0,OAKLEY GENERATING STATION,OAKLEY,CA,POINT (-121.7475 38.01)
ElectricPowerFlty,CA000353,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.5230224132537842,32.076263427734375,1.3694804906845093,1.1245031356811523,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0029,0.0547,0.3904,0.3471,0.2047,0.997,0.9423,0.5518,20.7,29.4,46.8,57.8,69.7,95.8,655739776.0,LOS MEDANOS ENERGY CENTER,PITTSBURG,CA,POINT (-121.873004 38.030071)
ElectricPowerFlty,CA000383,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.6251155734062195,26.522377014160156,1.5736724138259888,0.792631983757019,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0011,0.0276,0.2843,0.367,0.3198,0.9988,0.9712,0.6868,15.9,22.5,35.9,45.5,58.9,93.4,1050132736.0,DELTA ENERGY CENTER,PITTSBURGH,CA,POINT (-121.845152 38.017125)
ElectricPowerFlty,CA000409,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7638655304908752,29.48883819580078,1.8258516788482666,0.8384757041931152,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0003,0.0114,0.1754,0.3395,0.4731,0.9996,0.9881,0.8127,11.4,15.9,25.0,32.7,46.4,90.3,126573040.0,MARTINEZ REFINING,MARTINEZ,CA,POINT (-122.1117 38.0169)
ElectricPowerFlty,CA000411,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0028,0.0536,0.3869,0.3484,0.2081,0.9971,0.9435,0.5566,20.6,29.2,46.4,57.4,69.4,95.7,804523328.0,MARSH LANDING GENERATING STATION,ANTIOCH,CA,POINT (-121.765 38.016944)
ElectricPowerFlty,CA000486,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0028,0.0536,0.3869,0.3484,0.2081,0.9971,0.9435,0.5566,20.6,29.2,46.4,57.4,69.4,95.7,602129344.0,GATEWAY GENERATING STATION,ANTIOCH,CA,POINT (-121.7587 38.0175)
ElectricPowerFlty,CA000492,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.748308002948761,32.61968994140625,1.848130464553833,0.9351463913917542,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0,0.0014,0.1225,0.1975,0.6784,0.9999,0.9984,0.8759,7.2,10.3,16.7,22.3,33.4,86.2,76950776.0,PHILLIPS 66 RODEO REFINERY,RODEO,CA,POINT (-122.2583 38.0417)
ElectricPowerFlty,CA000554,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7748083472251892,35.31185531616211,1.9298560619354248,1.0328832864761353,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0,0.0011,0.1091,0.1889,0.7007,0.9999,0.9987,0.8896,6.8,9.6,15.4,20.7,31.7,85.7,4970513.0,CCCSD WASTEWATER TREATMENT PLNT,MARTINEZ,CA,POINT (-122.0697 37.9978)
ElectricPowerFlty,CA000655,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7653398513793945,31.779436111450195,1.8757151365280151,0.9021832346916199,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0003,0.0113,0.1745,0.339,0.4747,0.9996,0.9882,0.8137,11.4,15.8,24.9,32.6,46.3,90.3,313509920.0,CROCKETT COGEN PROJECT,CROCKETT,CA,POINT (-122.2161 38.0569)
ElectricPowerFlty,CA000659,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.5390921831130981,33.995975494384766,1.411938190460205,1.1746985912322998,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0024,0.0491,0.3726,0.3533,0.2223,0.9975,0.9484,0.5757,19.8,28.2,44.9,55.7,68.0,95.4,1392264960.0,PITTSBURG POWER,PITTSBURG,CA,POINT (-121.894469 38.039168)
ElectricPowerFlty,CA000723,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.610461413860321,23.007492065429688,1.469553828239441,0.6146301031112671,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0001,0.0051,0.2219,0.2356,0.537,0.9998,0.9947,0.7727,10.3,15.5,25.9,33.3,44.5,89.0,128439616.0,VASCO WINDS,LIVERMORE,CA,POINT (-121.718055 37.790833)
ElectricPowerFlty,CA000743,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7748083472251892,35.31185531616211,1.9298560619354248,1.0328832864761353,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0003,0.0107,0.1686,0.3357,0.4845,0.9996,0.9889,0.8202,11.1,15.4,24.3,31.8,45.6,90.1,144807696.0,FOSTER WHEELER MARTINEZ,MARTINEZ,CA,POINT (-122.0589 38.0244)
ElectricPowerFlty,CA000747,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.5723602175712585,23.94725227355957,1.4608070850372314,0.7298760414123535,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0002,0.0073,0.2603,0.2416,0.4903,0.9997,0.9924,0.732,11.5,17.4,29.3,37.4,48.4,90.0,57666068.0,RIVERVIEW ENERGY CENTER,ANTIOCH,CA,POINT (-121.790679 38.014423)
ElectricPowerFlty,CA000879,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7110493183135986,38.343650817871094,1.7765729427337646,1.066614031791687,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0,0.002,0.144,0.2093,0.6444,0.9999,0.9978,0.8538,7.9,11.5,18.8,24.8,36.0,86.9,11088479.0,NOVE POWER PLANT,RICHMOND,CA,POINT (-122.382 37.9676)
ElectricPowerFlty,CA000887,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7110493183135986,38.343650817871094,1.7765729427337646,1.066614031791687,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0,0.002,0.144,0.2093,0.6444,0.9999,0.9978,0.8538,7.9,11.5,18.8,24.8,36.0,86.9,23994416.0,MARIN CLEAN ENERGY SOLAR ONE,RICHMOND,CA,POINT (-122.377202 37.945296)
ElectricPowerFlty,CA000975,FALSE,null,DFLT,LC,D,0,0,5.0,null,0.7064809203147888,26.04608726501465,1.6615453958511353,0.6866979598999023,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0,0.0021,0.1469,0.2107,0.64,0.9999,0.9978,0.8508,8.0,11.6,19.0,25.1,36.3,87.0,14006061.0,AMERESCO KELLER CANYON,BAY POINT,CA,POINT (-121.934491 38.003928)
HighwayBridge,CA000019,null,null,null,null,D,0,0,5.0,null,0.5141127705574036,22.598207473754883,1.318814754486084,0.6919412016868591,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.5955,0.1347,0.0902,0.1123,0.067,0.4044,0.2696,0.1794,72.7,78.8,82.3,83.0,83.8,89.9,32705.486328125,'Delta-Mendota Canal',null,null,POINT (-121.5785 37.8124)
HighwayBridge,CA000076,null,null,null,null,D,0,0,5.0,null,0.8832333087921143,36.36628723144531,2.186204195022583,0.9769579768180847,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.3695,0.1459,0.1186,0.1879,0.1779,0.6304,0.4845,0.3659,52.3,59.5,64.2,65.2,66.6,77.2,56814.3125,'Galinda Creek',null,null,POINT (-122.022 37.965069)
HighwayBridge,CA005339,null,null,null,null,D,0,0,5.0,null,0.7653398513793945,31.779436111450195,1.8757151365280151,0.9021832346916199,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0876,0.075,0.1735,0.1622,0.5016,0.9123,0.8373,0.6638,20.9,27.8,34.7,36.0,37.6,49.0,19186578.0,'CARQUINEZ STRAIT UP RR',null,null,POINT (-122.224908 38.054722)
HighwayBridge,CA006853,null,null,null,null,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.688,0.0,0.1072,0.1149,0.0898,0.3119,0.3119,0.2047,72.5,75.6,79.8,80.5,81.4,87.7,12181056.0,'SAN JOAQUIN RIVR ANTIOCH',null,null,POINT (-121.751478 38.0168)
HighwayBridge,CA006854,null,null,null,null,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.4264,0.2616,0.1072,0.1149,0.0898,0.5735,0.3119,0.2047,65.9,75.6,79.8,80.5,81.4,87.7,400292.90625,'BNSF RY  UP RR  & AMTRAK',null,null,POINT (-121.752933 38.009083)
HighwayBridge,CA006855,null,null,null,null,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.4264,0.2616,0.1072,0.1149,0.0898,0.5735,0.3119,0.2047,65.9,75.6,79.8,80.5,81.4,87.7,376032.71875,'BNSF RY  UP RR  & AMTRAK',null,null,POINT (-121.752617 38.009033)
HighwayBridge,CA006856,null,null,null,null,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.6156,0.1275,0.0875,0.1071,0.062,0.3843,0.2568,0.1692,74.1,79.9,83.3,83.9,84.7,90.5,273874.6875,'WILBUR AVENUE',null,null,POINT (-121.752239 38.012075)
HighwayBridge,CA006857,null,null,null,null,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.6156,0.1275,0.0875,0.1071,0.062,0.3843,0.2568,0.1692,74.1,79.9,83.3,83.9,84.7,90.5,273874.6875,'WILBUR AVENUE',null,null,POINT (-121.75195 38.012058)
HighwayBridge,CA006858,null,null,null,null,D,0,0,5.0,null,0.4619385302066803,21.55214500427246,1.2130423784255981,0.695431649684906,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.6663,0.0,0.1113,0.1222,0.1,0.3336,0.3336,0.2223,70.5,73.7,78.0,78.9,79.8,86.5,143157.53125,'KELLOGG CREEK',null,null,POINT (-121.618575 37.889322)
HighwayBridge,CA006859,null,null,null,null,D,0,0,5.0,null,0.4619385302066803,21.55214500427246,1.2130423784255981,0.695431649684906,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.6663,0.0,0.1113,0.1222,0.1,0.3336,0.3336,0.2223,70.5,73.7,78.0,78.9,79.8,86.5,91297.390625,'KENDALL CREEK OVERFLOW',null,null,POINT (-121.613881 37.889289)
HighwayBridge,CA006860,null,null,null,null,D,0,0,5.0,null,0.7864630818367004,46.78706359863281,1.958044171333313,1.3109819889068604,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.2653,0.0,0.1196,0.2038,0.4111,0.7346,0.7346,0.615,31.5,35.0,39.8,41.0,42.8,55.7,3282724.5,'POTRERO AVE & S80 ON RMP',null,null,POINT (-122.317494 37.920642)
HighwayBridge,CA006861,null,null,null,null,D,0,0,5.0,null,0.7645758986473083,33.19930648803711,1.8811763525009155,0.9333800673484802,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.2616,0.0,0.1189,0.2037,0.4156,0.7383,0.7383,0.6193,31.1,34.6,39.4,40.5,42.3,55.3,570284.5,'RODEO CREEK',null,null,POINT (-122.23865 38.014158)
HighwayBridge,CA006862,null,null,null,null,D,0,0,5.0,null,0.7645758986473083,33.19930648803711,1.8811763525009155,0.9333800673484802,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.2307,0.2151,0.1327,0.1841,0.2372,0.7692,0.5541,0.4213,44.1,53.4,58.6,59.7,61.2,72.0,258106.6875,'RODEO CREEK',null,null,POINT (-122.23845 38.013889)
HighwayBridge,CA006863,null,null,null,null,D,0,0,5.0,null,0.8015768527984619,43.14873504638672,1.9964525699615479,1.3447792530059814,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.2516,0.0,0.1172,0.2033,0.4277,0.7483,0.7483,0.6311,30.1,33.6,38.3,39.4,41.2,54.2,3894258.5,'INTERSTATE 680',null,null,POINT (-122.052953 37.957658)
HighwayBridge,CA006864,null,null,null,null,D,0,0,5.0,null,0.8015768527984619,43.14873504638672,1.9964525699615479,1.3447792530059814,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.1373,0.0,0.0869,0.1805,0.5952,0.8626,0.8626,0.7757,18.0,20.6,24.2,25.2,27.0,40.0,2357746.0,'WALNUT CREEK',null,null,POINT (-122.051858 37.958678)
HighwayBridge,CA006865,null,null,null,null,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.6156,0.1266,0.0877,0.1075,0.0624,0.3843,0.2576,0.1699,74.0,79.8,83.2,83.9,84.7,90.4,532550.5625,'E 18TH STREET',null,null,POINT (-121.753903 38.004908)
HighwayBridge,CA006866,null,null,null,null,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.6156,0.1266,0.0877,0.1075,0.0624,0.3843,0.2576,0.1699,74.0,79.8,83.2,83.9,84.7,90.4,397156.3125,'E 18TH STREET',null,null,POINT (-121.753519 38.004911)
HighwayBridge,CA006867,null,null,null,null,D,0,0,5.0,null,0.837620735168457,37.62312316894531,2.102858543395996,1.1015702486038208,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.1556,0.2124,0.1309,0.1975,0.3034,0.8443,0.6318,0.5009,36.5,45.7,50.9,52.0,53.7,65.6,496362.15625,'MOUNT DIABLO BOULEVARD',null,null,POINT (-122.097431 37.896783)
HighwayBridge,CA006868,null,null,null,null,D,0,0,5.0,null,0.7110493183135986,38.343650817871094,1.7765729427337646,1.066614031791687,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.3885,0.0,0.1319,0.1945,0.2849,0.6114,0.6114,0.4795,43.9,47.8,53.0,54.1,55.7,67.3,962073.5,'BNSF RY & GARRARD BLVD',null,null,POINT (-122.381161 37.92725)
HighwayBridge,CA006869,null,null,null,null,D,0,0,5.0,null,0.7110493183135986,38.343650817871094,1.7765729427337646,1.066614031791687,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.3759,0.0,0.1313,0.1964,0.2961,0.624,0.624,0.4926,42.7,46.5,51.7,52.8,54.5,66.2,1461368.25,'BNSF RY & GARRARD BLVD',null,null,POINT (-122.381306 37.927183)
HighwayBridge,CA006870,null,null,null,null,D,0,0,5.0,null,0.7110493183135986,38.343650817871094,1.7765729427337646,1.066614031791687,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.3789,0.0,0.1315,0.196,0.2935,0.621,0.621,0.4895,43.0,46.8,52.0,53.2,54.8,66.5,2654986.75,'BNSF RY & GARRARD BLVD',null,null,POINT (-122.380953 37.927475)
HighwayBridge,CA006871,null,null,null,null,D,0,0,5.0,null,0.7110493183135986,38.343650817871094,1.7765729427337646,1.066614031791687,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.3789,0.0,0.1315,0.196,0.2935,0.621,0.621,0.4895,43.0,46.8,52.0,53.2,54.8,66.5,2786104.0,'BNSF RY & GARRARD BLVD',null,null,POINT (-122.3808 37.927658)
HighwayBridge,CA006872,null,null,null,null,D,0,0,5.0,null,0.7110493183135986,38.343650817871094,1.7765729427337646,1.066614031791687,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.3802,0.0,0.1315,0.1958,0.2923,0.6197,0.6197,0.4881,43.1,46.9,52.2,53.3,54.9,66.6,2004225.125,'BNSF RY & GARRARD BLVD',null,null,POINT (-122.380714 37.927869)
HighwayBridge,CA006873,null,null,null,null,D,0,0,5.0,null,0.8453102707862854,39.55109786987305,2.1369194984436035,1.1330232620239258,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.2809,0.0286,0.1138,0.2273,0.3492,0.719,0.6903,0.5765,35.0,39.1,43.7,44.8,46.7,60.4,102363.4609375,'SAN RAMON CREEK',null,null,POINT (-121.976989 37.781214)
HighwayBridge,CA006874,null,null,null,null,D,0,0,5.0,null,0.8898106217384338,37.46025848388672,2.213346004486084,1.064721703529358,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.3896,0.0,0.1319,0.1944,0.2839,0.6103,0.6103,0.4783,44.0,47.9,53.1,54.2,55.8,67.4,4196857.0,'RUDGEAR ROAD',null,null,POINT (-122.048786 37.879117)
HighwayBridge,CA006875,null,null,null,null,D,0,0,5.0,null,0.7638655304908752,29.48883819580078,1.8258516788482666,0.8384757041931152,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.4687,0.0547,0.1181,0.1855,0.1727,0.5312,0.4764,0.3583,55.4,60.2,64.9,65.9,67.3,77.7,1298187.0,'ABANDONED BNSF RY SPUR',null,null,POINT (-122.124956 37.992114)
HighwayBridge,CA006876,null,null,null,null,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.4264,0.2367,0.1118,0.1233,0.1015,0.5735,0.3367,0.2249,64.2,73.4,77.8,78.6,79.5,86.4,355045.53125,'UP RR',null,null,POINT (-121.757931 37.992547)
HighwayBridge,CA006877,null,null,null,null,D,0,0,5.0,null,0.5261858105659485,21.990455627441406,1.3398592472076416,0.6706250905990601,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.4264,0.2599,0.1075,0.1154,0.0905,0.5735,0.3135,0.206,65.7,75.4,79.6,80.4,81.3,87.6,342842.5625,'UP RR',null,null,POINT (-121.756858 37.992122)
HighwayBridge,CA006878,null,null,null,null,D,0,0,5.0,null,0.9031084179878235,42.27840042114258,2.22752046585083,1.1406011581420898,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0846,0.1427,0.1868,0.2803,0.3054,0.9153,0.7725,0.5857,26.2,35.2,42.6,44.2,46.4,62.4,2175557.5,'CUTTING BLVD',null,null,POINT (-122.320786 37.925183)
HighwayBridge,CA006879,null,null,null,null,D,0,0,5.0,null,0.9031084179878235,42.27840042114258,2.22752046585083,1.1406011581420898,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.0846,0.1427,0.1868,0.2803,0.3054,0.9153,0.7725,0.5857,26.2,35.2,42.6,44.2,46.4,62.4,2496135.25,'CUTTING BLVD',null,null,POINT (-122.320219 37.92515)
HighwayBridge,CA006880,null,null,null,null,D,0,0,5.0,null,0.9031084179878235,42.27840042114258,2.22752046585083,1.1406011581420898,0.0,0.0,0.0,0.0,0.0,29.523393630981445,0.5,0.2772,0.0931,0.1188,0.2208,0.2899,0.7227,0.6296,0.5107,39.5,45.3,50.1,51.2,53.0,65.9,1706215.125,'RICHMOND GREENWAY TRAIL',null,null,POINT (-122.324731 37.931372)
